name,KO/TKO,Submission,Unanimous Decision,Majority Decision,Split Decision,No Contest,Losses,StrikeBonus,5roundBonus,Value,FighterId
Nick Penner,0,0,0,0,0,0,50,0,0,,140003110
Henry Martinez,0,0,0,0,70,0,50,0,0,,140002520
Marcus LeVesseur,0,0,0,0,70,0,50,17,0,,140003636
Mark Hominick,100,90,80,0,0,0,100,35,25,,140003431
Chad Griggs,0,0,0,0,0,0,50,0,0,,140003411
Matthew Riddle,100,0,320,0,70,0,75,168,0,,140004192
Rich Franklin,800,90,320,0,0,0,150,501,175,,140004096
Zhang Tiequan,0,90,0,0,0,0,75,6,0,,
Jeff Hougland,0,0,80,0,0,0,50,30,0,,140003865
Yasuhiro Urushitani,0,0,0,0,0,0,50,0,0,,140003161
Tom DeBlass,0,0,0,0,0,0,50,0,0,,140003244
Stephan Bonnar,200,180,320,0,0,0,175,97,0,,140001913
Joey Gambino,0,0,0,0,0,0,50,6,0,,140003994
Luiz Cane,300,0,80,0,0,0,125,69,0,,140004504
Aaron Simpson,200,0,320,0,70,0,100,190,0,,140003122
Shane Roller,100,0,80,0,0,0,100,4,0,,140002822
Carlo Prater,0,0,0,0,0,0,50,0,0,,140001896
Dan Hardy,200,0,160,0,140,0,100,35,25,,140003945
Che Mills,200,0,0,0,0,0,25,16,0,,140004425
Duane Ludwig,100,0,160,0,70,0,125,102,0,,140004075
DaMarques Johnson,200,180,0,0,0,0,150,10,0,,140003590
Jason Young,0,0,80,0,0,0,75,15,0,,140003667
Walel Watson,100,0,0,0,0,0,75,23,0,,140004292
Buddy Roberts,0,0,80,0,0,0,25,13,0,,140002829
Tommy Hayden,0,0,0,0,0,0,50,1,0,,140002052
Ken Stone,0,90,0,0,70,0,50,31,0,,140003972
Eiji Mitsuoka,0,0,0,0,0,0,50,0,0,,140002924
Oli Thompson,0,0,0,0,0,0,50,0,0,,140003031
Michihiro Omigawa,0,0,80,0,0,0,150,0,0,,140003820
Damacio Page,0,0,0,0,0,0,75,0,0,,140003278
Josh Ferguson,0,0,0,0,0,0,50,0,0,,140004543
Dan Stittgen,0,0,0,0,0,0,50,0,0,,140002479
Forrest Griffin,100,180,480,0,70,0,125,346,50,,140004154
Tito Ortiz,700,180,240,0,140,0,275,324,225,,140004302
John Alessio,0,0,0,0,0,0,125,12,0,,140003423
Yoislandy Izquierdo,0,0,0,0,0,0,50,35,0,,140003217
Anistavio Medeiros,0,0,0,0,0,0,25,0,0,,140004076
John Teixeira,0,0,0,0,0,0,25,0,0,,140004064
Delson Heleno,0,0,0,0,0,0,25,0,0,,140004069
Wagner Campos,0,0,0,0,0,0,25,0,0,,140004056
Spencer Fisher,200,180,320,0,0,0,200,147,0,,140004039
Luis Ramos,0,0,0,0,0,0,50,0,0,,140004161
Ricardo Funch,0,0,0,0,0,0,100,15,0,,140004290
Carlos Eduardo Rocha,0,90,0,0,0,0,50,0,0,,140004328
Bernardo Magalhaes,0,0,0,0,0,0,50,8,0,,140002687
Jake Hecht,100,0,0,0,0,0,50,16,0,,140004578
Chris Saunders,0,0,0,0,0,0,25,0,0,,140003848
Pat Schilling,0,0,0,0,0,0,50,0,0,,140002022
Chris Tickle,0,0,0,0,0,0,25,0,0,,140003860
Jason Miller,0,0,0,0,0,0,75,0,25,,140004570
Jorge Lopez,0,0,0,0,0,0,50,1,0,,140004168
Jason MacDonald,200,360,0,0,0,0,200,36,0,,140003666
Kamal Shalorus,0,0,0,0,0,0,75,0,0,,140003068
Alex Soto,0,0,0,0,0,0,50,0,0,,140004512
Jeff Curran,0,0,0,0,0,0,75,0,0,,140004403
Nick Denis,100,0,0,0,0,0,25,8,0,,140001994
Mike Massenzio,0,90,80,0,0,0,125,22,0,,140003904
Eddie Yagin,0,0,0,0,70,0,25,0,0,,140004250
Miguel Torres,0,0,160,0,0,0,50,96,0,,140003443
Eric Wisely,0,0,0,0,0,0,50,0,0,,140002320
Aaron Rosa,0,0,0,75,0,0,50,40,0,,140003653
Mackens Semerzier,0,90,0,0,0,0,25,7,0,,140003196
Norifumi Yamamoto,0,0,0,0,0,0,75,7,0,,140003094
Steve Cantwell,0,90,0,0,0,0,125,2,0,,140004164
Chris Cope,0,0,80,0,0,0,50,19,0,,140003603
Jon Olav Einemo,0,0,0,0,0,0,50,10,0,,
Christian Morecraft,0,90,0,0,0,0,75,39,0,,140003958
Jorge Rivera,500,0,160,0,70,0,175,185,0,,140003176
Eric Schafer,100,180,0,0,0,0,150,36,0,,140001798
Daniel Roberts,0,180,0,0,70,0,100,3,0,,140002780
Joseph Sandoval,0,0,0,0,0,0,50,0,0,,140004289
Brock Lesnar,200,90,80,0,0,0,75,113,125,,140004625
Junior Assuncao,0,90,80,0,0,0,75,70,0,,140004247
Claude Patrick,0,90,160,0,0,0,25,47,0,,140003605
Dennis Hallman,100,180,80,0,0,0,125,28,25,,140004229
Krzysztof Soszynski,100,180,160,0,0,0,75,108,0,,140004205
Rich Attonito,100,0,160,0,0,0,50,43,0,,140003788
Stephen Bass,0,0,0,0,0,0,25,0,0,,140004556
Dustin Neace,0,0,0,0,0,0,25,0,0,,140004535
Jason Brilz,100,0,160,0,0,0,100,80,0,,140003861
Nick Pace,0,90,0,0,0,0,50,2,0,,140004414
Shamar Bailey,0,0,80,0,0,0,50,14,0,,140003571
Clay Harvison,0,0,0,0,70,0,50,15,0,,140003566
Cole Escovedo,0,0,0,0,0,0,75,0,0,,140003428
Matt Lucas,0,0,0,0,0,0,25,0,0,,140004475
Paul Bradley,0,0,0,0,0,0,50,0,0,,140003934
Edward Faaloloto,0,0,0,0,0,0,50,0,0,,140003763
Rob Broughton,0,90,0,0,0,0,50,35,0,,140004270
Tyson Griffin,100,90,400,0,70,0,150,280,0,,140003813
Danny Downes,0,0,0,0,0,0,50,0,0,,140003595
Eliot Marshall,0,90,80,0,70,0,75,19,0,,140004199
Kenny Florian,200,630,160,0,0,0,125,207,75,,140003806
Matt Hughes,600,450,400,0,0,0,175,343,300,,140004279
Ricardo Romero,0,90,0,0,0,0,50,0,0,,140003839
Donny Walker,0,0,0,0,0,0,50,0,0,,140003869
Mike Lullo,0,0,0,0,0,0,50,0,0,,140004368
Ian Loveland,0,0,80,0,0,0,50,23,0,,140004421
Chris Lytle,100,540,240,0,0,0,250,215,0,,140003838
TJ O'Brien,0,0,0,0,0,0,50,0,0,,140004365
Jason Reinhardt,0,0,0,0,0,0,75,0,0,,140003957
Andre Winner,100,0,80,0,0,0,100,12,0,,140003875
Curt Warburton,0,0,80,0,0,0,50,0,0,,140004222
Javier Vazquez,0,0,80,0,0,0,0,35,0,,140003809
Joe Stevenson,100,270,240,0,0,0,200,69,25,,140003214
Shane Carwin,400,0,0,0,0,0,50,90,50,,140003756
Jesse Bongfeldt,0,0,0,0,0,0,25,0,0,,140004476
Tim Credeur,200,90,0,0,0,0,50,40,0,,140003624
Chuck O'Neil,0,0,0,0,0,0,25,0,0,,140003614
Ryan McGillivray,0,0,0,0,0,0,25,0,0,,140003576
Kendall Grove,200,180,80,0,140,0,150,94,0,,140003470
Randy Couture,600,360,320,75,0,0,200,454,350,,140004115
Ryan Jensen,0,180,0,0,0,0,150,25,0,,140003900
Charlie Valencia,0,0,0,0,0,0,25,0,0,,140003320
Kyle Watson,0,0,80,0,0,0,25,36,0,,140004416
Jon Madsen,100,0,160,0,70,0,25,73,0,,140004240
Kris McCray,0,0,0,0,0,0,75,6,0,,140003789
Sean McCorkle,0,90,0,0,0,0,50,0,0,,140004151
Mario Miranda,100,0,0,0,0,0,75,40,0,,140003125
Waylon Lowe,0,0,80,0,70,0,50,3,0,,140003515
Ricardo Almeida,0,270,240,0,0,0,125,114,0,,140002988
Kurt Pellegrino,100,360,160,0,0,0,125,98,0,,140003190
Rob Kimmons,0,180,80,0,0,0,100,7,0,,140003895
Todd Brown,0,0,0,0,0,0,50,0,0,,140003967
Tom Blackledge,0,0,0,0,0,0,25,1,0,,140002609
Maciej Jewtuszko,0,0,0,0,0,0,25,12,0,,140002543
Chris Tuchscherer,0,0,0,75,0,0,75,0,0,,140003852
Antonio Banuelos,0,0,0,0,0,0,25,0,0,,140002441
Paul Kelly,100,90,240,0,0,0,100,133,0,,140003235
Paul Taylor,200,0,80,0,70,0,125,123,0,,140004281
Gabe Ruediger,0,0,0,0,0,0,75,0,0,,140004065
Tim Hague,0,90,0,0,0,0,100,10,0,,140003276
Mike Guymon,0,0,80,0,0,0,75,52,0,,140002134
Willamy Freire,0,0,0,0,0,0,25,8,0,,140002079
Amilcar Alves,0,0,0,0,0,0,50,0,0,,140004026
Marcus Davis,300,360,80,0,70,0,150,95,0,,140003615
Phil Baroni,200,0,80,0,0,0,175,51,0,,140004190
Greg Soto,0,0,80,0,0,0,50,44,0,,140002912
Antonio McKee,0,0,0,0,0,0,25,15,0,,140001744
Dustin Hazelett,0,360,80,0,0,0,125,46,0,,140003635
Joe Doerksen,0,180,0,0,0,0,175,2,0,,140003973
Pat Audinwood,0,0,0,0,0,0,50,0,0,,140004170
Aaron Wilkinson,0,0,0,0,0,0,25,0,0,,140004434
Tyler Toner,0,0,0,0,0,0,25,0,0,,140004422
Sako Chivitchian,0,0,0,0,0,0,25,0,0,,140004419
Fredson Paixao,0,0,0,0,0,0,25,0,0,,140004409
Maiquel Falcao,0,0,80,0,0,0,0,17,0,,140004398
Gerald Harris,300,0,0,0,0,0,25,15,0,,140002056
Brian Foster,200,90,0,0,0,0,50,53,0,,140003974
Karo Parisyan,100,90,400,0,70,0,100,140,0,,140004370
Goran Reljic,100,0,0,0,0,0,75,0,0,,140003166
Nick Osipczak,100,90,0,0,0,0,75,24,0,,140003514
Mark Scanlon,0,0,0,0,0,0,25,0,0,,140004336
Alexandre Ferreira,0,0,0,0,0,0,25,0,0,,140004341
Seth Petruzelli,0,0,0,0,0,0,100,22,0,,140003832
Gilbert Yvel,0,0,0,0,0,0,75,0,0,,140001903
James Wilks,0,90,80,0,0,0,50,27,0,,140003609
Vinicius Queiroz,0,0,0,0,0,0,25,0,0,,140004237
Mark Holst,0,0,0,0,0,0,50,1,0,,140003750
Matt Serra,200,90,160,75,70,0,175,64,50,,140003831
James McSweeney,100,0,0,0,0,0,50,42,0,,140004245
Sean Sherk,0,90,400,0,70,0,100,112,100,,140004185
Steve Lopez,0,0,0,0,0,0,50,0,0,,140004165
Julio Paulino,0,0,0,0,0,0,50,0,0,,140002748
John Gunderson,0,0,80,0,0,0,50,29,0,,140001735
Tomasz Drwal,200,90,0,0,0,0,75,49,0,,140003669
Forrest Petz,0,0,160,0,0,0,125,74,0,,140003808
James Toney,0,0,0,0,0,0,25,0,0,,140004083
John Salter,100,0,0,0,0,0,50,0,0,,140002066
Rodney Wallace,0,0,0,0,0,0,75,0,0,,140004235
James Irvin,300,0,0,0,0,0,150,8,0,,140003021
Steve Steinbeiss,0,0,0,0,0,0,50,47,0,,140003901
Keith Jardine,200,0,160,0,140,0,175,181,0,,140003181
Jamie Yager,0,0,0,0,0,0,25,5,0,,140003757
Josh Bryant,0,0,0,0,0,0,25,0,0,,140003730
James Hammortree,0,0,0,0,0,0,25,0,0,,140003718
Chuck Liddell,900,0,480,0,0,0,175,281,175,,140003828
David Loiseau,200,0,0,0,0,0,125,44,25,,140003626
Jesse Lennox,0,0,0,0,0,0,50,0,0,,140003716
Dan Lauzon,0,0,0,0,0,0,75,0,0,,140003727
Joe Brammer,0,0,0,0,0,0,50,0,0,,140004225
Jesse Forbes,0,0,0,0,0,0,75,0,0,,140002955
Paul Daley,200,0,0,0,0,0,25,19,0,,140004024
Jonathan Goulet,100,90,0,75,0,0,125,19,0,,140003744
Kevin Ferguson,0,0,80,0,0,0,25,0,0,,140004266
Yoshiyuki Yoshida,0,180,0,0,0,0,75,2,0,,140003363
Renzo Gracie,0,0,0,0,0,0,25,0,0,,140003317
Brad Blackburn,100,0,80,0,70,0,50,112,0,,140003573
Matt Veach,100,0,0,0,0,0,50,0,0,,140003243
Mostapha Al-Turk,0,0,0,0,0,0,75,0,0,,140004277
Nate Quarry,500,0,160,0,0,0,75,151,25,,140003782
Ronys Torres,0,0,0,0,0,0,50,0,0,,140002395
Rob Emerson,100,0,80,0,70,0,75,39,0,,140003385
Lucio Linhares,0,0,0,0,0,0,50,2,0,,140004284
Caol Uno,100,0,160,0,0,0,125,51,25,,140003447
Rory Markham,100,0,0,0,0,0,50,0,0,,140003597
Paul Buentello,200,90,0,0,0,0,75,38,25,,140004307
Shannon Gugerty,0,180,0,0,0,0,75,2,0,,140003617
Chase Gormley,0,0,0,0,0,0,50,0,0,,140004043
Mark Coleman,300,270,80,0,0,0,125,116,0,,140002537
Frank Trigg,200,0,0,0,0,0,125,48,50,,140004017
Justin Buchholz,0,90,0,0,0,0,100,0,0,,140003416
Rolles Gracie,0,0,0,0,0,0,25,0,0,,140002305
Jay Silva,0,0,0,0,0,0,50,0,0,,140003918
Kyle Bradley,100,0,0,0,0,0,75,4,0,,140003264
Wilson Gouveia,200,360,0,0,0,0,100,46,0,,140003002
Shane Nelson,100,0,0,0,70,0,50,1,0,,140004184
Kevin Burns,100,90,0,0,0,0,75,0,0,,140003581
Marcus Jones,0,0,0,0,0,0,25,0,0,,140004254
Houston Alexander,200,0,0,0,0,0,100,45,0,,140004263
Darrill Schoonover,0,0,0,0,0,0,25,0,0,,140004246
Justin Wren,0,0,0,0,0,0,25,0,0,,140004242
Jake Rosholt,0,90,0,0,0,0,50,9,0,,140002387
Brock Larson,0,180,80,0,0,0,75,22,0,,140003915
Jason Dent,0,90,0,0,0,0,75,0,0,,140003565
Denis Kang,0,0,80,0,0,0,50,25,0,,140001919
Rolando Delgado,0,90,0,0,0,0,50,14,0,,140004176
Antoni Hardonk,400,0,0,0,0,0,100,64,0,,140003864
Razak Al-Hassan,0,0,0,0,0,0,50,6,0,,140004158
Hermes Franca,200,180,160,0,0,0,125,51,25,,140004009
Drew McFedries,400,0,0,0,0,0,125,34,0,,140003892
Roger Huerta,300,90,160,0,0,0,50,154,0,,140003946
Chris Wilson,0,0,80,0,0,0,75,73,0,,140002540
Justin McCully,0,0,160,0,0,0,50,0,0,,140003842
Marcus Aurelio,100,90,0,0,0,0,100,20,0,,140003814
Danillo Villefort,0,0,0,0,0,0,25,6,0,,140003720
Dan Cramer,0,0,0,0,70,0,25,8,0,,140002033
Jake O'Brien,100,0,160,0,70,0,75,25,0,,140003334
Mike Ciesnolevicz,0,90,0,0,0,0,25,0,0,,140002530
Frank Lester,0,0,0,0,0,0,25,0,0,,140003519
Cameron Dollar,0,0,0,0,0,0,25,10,0,,140003507
Dale Hartt,100,0,0,0,0,0,50,0,0,,140003567
Denis Stojnic,0,0,0,0,0,0,50,12,0,,140002471
Xavier Foupa-Pokam,0,0,0,0,0,0,50,0,0,,140003117
Brandon Wolff,0,0,0,0,0,0,50,0,0,,140004135
David Kaplan,0,0,0,0,0,0,50,0,0,,140004216
Andre Gusmao,0,0,0,0,0,0,50,0,0,,140003693
David Bielkheden,0,0,80,0,0,0,50,24,0,,140003067
Ryo Chonan,0,0,0,0,70,0,75,5,0,,140003977
Carmelo Marrero,0,0,0,0,70,0,75,0,0,,140003734
Junie Browning,0,90,0,0,0,0,25,19,0,,140004213
Matt Horwich,0,0,0,0,0,0,50,0,0,,140004004
Jesse Sanders,0,0,0,0,0,0,25,0,0,,140002940
Nissen Osterneck,0,0,0,0,0,0,25,6,0,,140002895
Joe Vedepo,0,0,0,0,0,0,50,0,0,,140003885
Tim McKenzie,0,0,0,0,0,0,25,0,0,,140002861
Ryan Madigan,0,0,0,0,0,0,25,0,0,,140002767
Pete Sell,0,90,80,0,0,0,125,21,0,,140003983
Jason Day,100,0,0,0,0,0,50,26,0,,140002937
Michael Patt,0,0,0,0,0,0,50,0,0,,140003780
Brian Cobb,0,0,0,0,0,0,25,0,0,,140002592
Per Eklund,0,90,0,0,0,0,50,8,0,,140002550
Neil Grove,0,0,0,0,0,0,25,0,0,,140002538
Troy Mandaloniz,100,0,0,0,0,0,25,10,0,,140004028
Luigi Fioravanti,200,0,160,0,0,0,125,56,0,,140002521
Rich Clementi,0,270,80,0,70,0,125,1,0,,140003812
Derek Downey,0,0,0,0,0,0,25,0,0,,140002315
Steve Bruno,0,90,0,0,0,0,50,0,0,,140003685
Akihiro Gono,0,90,0,0,0,0,50,0,0,,140003947
Matt Arroyo,0,90,0,0,0,0,50,3,0,,140004016
Christian Wellisch,0,90,80,0,0,0,75,34,0,,140003827
Jeremy Horn,100,360,80,0,0,0,175,39,25,,140002909
Tom Egan,0,0,0,0,0,0,25,0,0,,140001850
Alexandre Barros,0,0,0,0,0,0,25,0,0,,140001829
Ivan Serati,0,0,0,0,0,0,25,0,0,,140001766
Antonio Mendes,0,0,0,0,0,0,50,0,0,,140003140
Nate Mohr,0,0,80,0,0,0,75,44,0,,140002529
Mike Wessel,0,0,0,0,0,0,25,0,0,,140004267
Reese Andy,0,0,0,0,0,0,50,0,0,,140003651
Dean Lister,0,180,160,0,0,0,50,15,0,,140003372
Dan Evensen,0,0,0,0,0,0,50,0,0,,140003708
Jules Bruchez,0,0,0,0,0,0,25,0,0,,140004201
Shane Primm,0,0,0,0,0,0,25,0,0,,140004207
John Polakowski,0,0,0,0,0,0,25,0,0,,140004181
Nate Loughran,0,90,0,0,0,0,25,0,0,,140003583
Brodie Farber,0,0,0,0,0,0,50,12,0,,140003593
Johnny Rees,0,0,0,0,0,0,50,32,0,,140003587
Corey Hill,100,0,0,0,0,0,50,39,0,,140002007
Eddie Sanchez,300,0,0,0,0,0,75,38,0,,140003549
Josh Hendricks,0,0,0,0,0,0,25,0,0,,140004098
Alvin Robinson,0,0,80,0,0,0,75,41,0,,140003543
Jorge Gurgel,0,0,160,0,70,0,100,57,0,,140003489
Ryan Thomas,0,0,0,0,0,0,50,0,0,,140003668
Rameau Thierry Sokoudjou,100,0,0,0,0,0,50,20,0,,140004087
Jess Liaudin,100,90,0,0,0,0,75,25,0,,140002827
Neil Wain,0,0,0,0,0,0,25,0,0,,140003937
David Baron,0,0,0,0,0,0,25,0,0,,140003922
Samy Schiavo,0,0,0,0,0,0,50,0,0,,140002689
Brad Morris,0,0,0,0,0,0,50,0,0,,140002878
Jason Lambert,300,90,0,0,0,0,100,96,0,,140002325
Heath Herring,0,0,80,0,70,0,75,57,0,,140002603
Luke Cummo,200,0,80,0,0,0,100,56,0,,140003220
Cale Yarbrough,0,0,0,0,0,0,25,0,0,,140003607
James Giboo,0,0,0,0,0,0,25,0,0,,140003579
Evan Tanner,400,360,160,0,0,0,150,215,75,,140002713
Dante Rivera,0,0,0,0,0,0,25,0,0,,140003417
Marvin Eastman,0,0,80,0,0,0,100,9,0,,140002560
Rob Yundt,0,0,0,0,0,0,50,0,0,,140002340
Ivan Salaverry,100,180,0,0,0,0,100,62,0,,140003124
Kazuhiro Nakamura,0,0,0,0,0,0,50,0,0,,140003866
War Machine,100,0,0,0,0,0,25,0,0,,140004047
Jason Tan,0,0,0,0,0,0,50,0,0,,140003290
Travis Lutter,100,90,0,0,0,0,100,0,0,,140003826
Kalib Starnes,0,90,80,0,0,0,75,21,0,,140003044
Charles McCarthy,0,90,0,0,0,0,50,0,0,,140003770
Kuniyoshi Hironaka,0,0,80,0,0,0,75,19,0,,140003745
Ryan Roberts,0,0,0,0,0,0,25,0,0,,140002724
Din Thomas,0,180,160,0,70,0,100,40,0,,140003817
Jeff Cox,0,0,0,0,0,0,50,0,0,,140003162
Tommy Speer,0,0,0,0,0,0,50,0,0,,140004055
Roman Mitichyan,0,90,0,0,0,0,25,0,0,,140004010
John Halverson,0,0,0,0,0,0,50,0,0,,140002426
Tim Sylvia,500,0,320,0,0,0,100,292,225,,140002768
Terry Martin,200,0,0,0,0,0,100,21,0,,140002783
David Heath,0,90,0,0,70,0,75,1,0,,140003440
Alberto Crane,0,0,0,0,0,0,50,0,0,,140003623
Joe Veres,0,0,0,0,0,0,50,0,0,,140003758
Colin Robinson,0,0,0,0,0,0,50,0,0,,140003277
James Lee,0,0,0,0,0,0,25,0,0,,140001781
Tony DeSouza,0,180,80,0,0,0,75,30,0,,140004067
Jordan Radev,0,0,0,0,0,0,50,0,0,,140003221
Doug Evans,0,0,0,0,0,0,50,0,0,,
Jared Rollins,0,0,0,0,0,0,25,11,0,,140004045
Billy Miles,0,0,0,0,0,0,25,0,0,,140004042
Dan Barrera,0,0,0,0,0,0,25,0,0,,140004034
Richie Hightower,0,0,0,0,0,0,25,0,0,,140004030
Dorian Price,0,0,0,0,0,0,25,0,0,,140004015
Paul Georgieff,0,0,0,0,0,0,25,1,0,,140004003
John Kolosci,0,0,0,0,0,0,25,0,0,,140004021
Luke Caudillo,0,0,0,0,0,0,50,0,0,,140003130
Jason Black,0,0,0,0,0,0,50,0,0,,140003203
Diego Saraiva,0,0,0,0,0,0,75,0,0,,140001992
Scott Junk,0,0,0,0,0,0,25,11,0,,140003830
Edilberto de Oliveira,0,0,0,0,0,0,50,0,0,,140002813
Anthony Torres,0,90,0,0,0,0,25,0,0,,140003652
Renato Sobral,0,360,80,75,0,0,100,111,25,,140002641
Mike Nickels,0,90,0,0,0,0,25,18,0,,140003503
Jason Gilliam,0,0,0,0,0,0,50,0,0,,140002235
Floyd Sword,0,0,0,0,0,0,25,0,0,,140003430
Brandon Melendez,0,0,0,0,0,0,25,2,0,,140003407
Jens Pulver,200,0,240,75,0,0,50,47,75,,140003574
Andy Wang,0,0,0,0,0,0,25,0,0,,140003401
Allen Berube,0,0,0,0,0,0,25,0,0,,140003375
Brian Geraghty,0,0,0,0,0,0,25,0,0,,140003357
Rory Singer,0,90,80,0,0,0,50,27,0,,140003324
Hector Ramirez,0,0,0,0,0,0,50,16,0,,140003859
Scott Smith,100,0,0,0,0,0,75,0,0,,140002642
Stevie Lynch,0,0,0,0,0,0,25,0,0,,140003266
Pete Spratt,0,270,0,0,0,0,100,25,0,,140003793
Chad Reiner,0,0,0,0,0,0,50,0,0,,140001854
Sean Salmon,0,0,0,0,0,0,50,1,0,,140001966
Elvis Sinosic,0,90,0,0,0,0,150,0,25,,140003116
Assuerio Silva,0,0,0,0,0,0,75,1,0,,140002900
Victor Valimaki,0,0,0,0,0,0,50,22,0,,140003938
David Lee,0,0,0,0,0,0,50,1,0,,140003530
Josh Haynes,0,0,0,0,0,0,75,0,0,,140003026
Brad Imes,0,0,0,0,0,0,75,0,0,,140003234
Dokonjonosuke Mishima,0,0,0,0,0,0,50,0,0,,140003884
Drew Fickett,0,270,80,0,0,0,75,48,0,,140002545
Rex Holman,0,0,0,0,0,0,25,0,0,,140002300
Sam Hoger,0,90,80,0,0,0,75,9,0,,140002554
Chris Price,0,0,0,0,0,0,50,0,0,,140003678
Ross Pointon,0,0,0,0,0,0,50,2,0,,140002992
Marcio Cruz,100,90,0,0,0,0,50,47,0,,140003038
Jeff Joslin,0,0,0,0,0,0,25,4,0,,140003959
Shonie Carter,100,0,160,0,0,0,75,42,0,,140003944
Dave Menne,0,0,160,0,0,0,100,95,50,,140003121
Logan Clark,0,0,80,0,0,0,0,22,0,,140003913
Steve Byrnes,0,0,0,0,0,0,25,0,0,,140003914
Jeff Monson,100,90,80,0,70,0,75,41,25,,140002376
Sherman Pendergarst,0,0,0,0,0,0,25,0,0,,140003870
Edwin DeWees,0,0,0,0,0,0,75,0,0,,
Josh Shockman,0,0,0,0,0,0,25,0,0,,140003849
Jeremy Jackson,0,0,0,0,0,0,50,0,0,,140003796
Gideon Ray,0,0,0,0,0,0,75,7,0,,140003775
Justin James,0,0,0,0,0,0,25,0,0,,140003711
Ken Shamrock,200,360,0,0,0,0,125,39,25,,140003283
Crafton Wallace,0,0,0,0,0,0,50,0,0,,140003369
Danny Abbadi,0,0,0,0,0,0,50,0,0,,140002978
Mario Neto,0,0,0,0,0,0,25,0,0,,140003552
Rob MacDonald,0,90,0,0,0,0,50,7,0,,140002239
Wes Combs,0,0,0,0,0,0,50,1,0,,140002935
Cory Walmsley,0,0,0,0,0,0,25,0,0,,140003445
Yuki Sasaki,0,0,0,0,0,0,25,2,0,,140003395
Jason Von Flue,0,90,0,0,0,0,50,10,0,,140001747
Kristof Midoux,0,0,0,0,0,0,25,0,0,,140003339
Sammy Morgan,0,0,0,0,0,0,50,0,0,,140003322
Dan Christison,0,90,0,0,0,0,25,15,0,,140002456
Joe Jordan,0,0,0,0,0,0,25,0,0,,140003242
Gilbert Aldana,0,0,0,0,0,0,50,0,0,,140002015
Branden Lee Hinkle,100,0,0,0,0,0,50,27,0,,140003126
Kristian Rothaermel,0,0,0,0,0,0,25,0,0,,140003078
Justin Levens,0,0,0,0,0,0,50,0,0,,140002701
Royce Gracie,100,630,0,0,0,0,25,17,0,,140002911
Solomon Hutcherson,0,0,0,0,0,0,25,0,0,,140002966
Fabiano Scherner,0,0,0,0,0,0,50,0,0,,140002985
Rick Davis,0,0,0,0,0,0,25,0,0,,140002776
Nick Thompson,0,0,80,0,0,0,25,34,0,,140003258
David Terrell,100,90,0,0,0,0,25,12,25,,140002649
Derrick Noble,0,0,0,0,0,0,25,7,0,,140002605
Steve Vigneault,0,0,0,0,0,0,25,0,0,,140002355
Ansar Chalangov,0,0,0,0,0,0,50,0,0,,140003274
Trevor Prangley,0,90,80,0,0,0,50,52,0,,140002800
Justin Eilers,100,0,0,0,0,0,75,0,25,,140002445
Tom Murphy,100,0,0,0,0,0,0,28,0,,140002215
Icho Larenas,0,0,0,0,0,0,25,0,0,,140002207
Mike van Arsdale,0,90,80,0,0,0,50,39,0,,
Mike Whitehead,0,0,0,0,0,0,25,0,0,,140001967
Alex Karalexis,100,0,0,0,0,0,50,5,0,,140002003
Kevin Jordan,0,0,0,0,0,0,50,0,0,,140002532
Jeff Newton,0,0,0,0,0,0,25,0,0,,140003288
Kit Cope,0,0,0,0,0,0,25,0,0,,140003206
Kerry Schall,0,0,0,0,0,0,25,0,0,,140003163
Sean Gannon,0,0,0,0,0,0,25,0,0,,140003132
Keigo Kunihara,0,0,0,0,0,0,25,0,0,,140003048
Tra Telligman,0,90,0,0,0,0,100,7,0,,140002890
Brian Gassaway,0,0,0,0,0,0,25,0,0,,140002851
Matt Lindland,300,90,240,75,0,0,75,160,25,,140002752
Bill Mahood,0,0,0,0,0,0,25,0,0,,140002555
Koji Oishi,0,0,0,0,0,0,50,0,0,,140002463
Travis Wiuff,0,0,0,0,0,0,50,0,0,,140002821
John Marsh,0,0,0,0,0,0,25,0,0,,140002270
Bobby Southworth,0,0,0,0,0,0,25,0,0,,140002170
Jason Thacker,0,0,0,0,0,0,25,0,0,,140002136
Chris Sanford,0,0,0,0,0,0,25,0,0,,140002105
Lodune Sincaid,0,0,0,0,0,0,25,0,0,,140002074
Alex Schoenauer,0,0,0,0,0,0,25,0,0,,140002029
Josh Rafferty,0,0,0,0,0,0,25,0,0,,140002009
Mike Kyle,200,0,0,0,0,0,25,23,0,,140002032
Tony Fryklund,100,90,0,0,0,0,50,54,0,,140002595
Renato Verissimo,0,0,80,0,0,0,50,18,0,,140001915
Vernon White,0,0,0,0,0,0,25,0,0,,140002501
Ronald Jhun,0,0,0,0,0,0,25,0,0,,140002432
Kimo Leopoldo,100,90,0,0,0,0,100,9,0,,140002367
Curtis Stout,0,0,0,0,0,0,50,0,0,,140002198
Tiki Ghosn,0,0,0,0,0,0,100,4,0,,140002869
Wesley Correira,100,0,0,0,0,0,50,18,0,,140002777
Wes Sims,0,0,0,0,0,0,75,0,0,,140002279
Jonathan Wiezorek,100,0,0,0,0,0,0,0,0,,140001998
Wade Shipp,0,0,0,0,0,0,25,10,0,,140002006
Genki Sudo,0,180,0,0,0,0,25,4,0,,140002581
Carlos Newton,0,270,0,0,0,0,100,1,75,,140002657
Lee Murray,0,90,0,0,0,0,0,0,0,,140001844
